raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"Applied Physics Department, KTH Royal Institute of Technology, Kista, Sweden",auto,https://openalex.org/I86987016,KTH Royal Institute of Technology,education,SE,https://openalex.org/I86987016,1.000,KTH Royal Institute of Technology,KTH Royal Institute of Technology
"Applied Physics Department, KTH Royal Institute of Technology, Stockholm, Sweden",auto,https://openalex.org/I86987016,KTH Royal Institute of Technology,education,SE,https://openalex.org/I86987016,1.000,KTH Royal Institute of Technology,KTH Royal Institute of Technology
"Applied Physics Department, Stanford University, Stanford, CA, USA",auto,https://openalex.org/I97018004,Stanford University,education,US,https://openalex.org/I97018004,1.000,Stanford University,Stanford University
"Applied Physics Department, The Hebrew University, Jerusalem, Israel",unmatched,,,,,,0.000,,
"Applied Physics Department-I3A, University of Zaragoza, Zaragoza, Spain",auto,https://openalex.org/I255234318,Universidad de Zaragoza,education,ES,https://openalex.org/I255234318,1.000,University of Zaragoza,University of Zaragoza
"Applied Physics Division, Soreq NRC, Yavne, Israel",unmatched,,,,,,0.000,,
Aqacia,review,https://openalex.org/I4210115201,Agency for Quality Assurance and Accreditation Austria,government,AT,https://openalex.org/I4210115201,0.850,aq,Aqacia
"Aragón Institute of Engineering Research (i3A), Universidad de Zaragoza, Zaragoza, Spain",auto,https://openalex.org/I255234318,Universidad de Zaragoza,education,ES,https://openalex.org/I255234318,1.000,Universidad de Zaragoza,Universidad de Zaragoza
Argonne National Laboratory,auto,https://openalex.org/I1282105669,Argonne National Laboratory,facility,US,https://openalex.org/I1282105669|https://openalex.org/I1330989302|https://openalex.org/I39565521|https://openalex.org/I40347166,1.000,Argonne National Laboratory,Argonne National Laboratory
Aristotle University of Thessaloniki,auto,https://openalex.org/I21370196,Aristotle University of Thessaloniki,education,GR,https://openalex.org/I21370196,1.000,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki
"Aristotle University of Thessaloniki, Thessaloniki, Greece",auto,https://openalex.org/I21370196,Aristotle University of Thessaloniki,education,GR,https://openalex.org/I21370196,1.000,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki
"Aristotle University of Thessaloniki,Greece",auto,https://openalex.org/I21370196,Aristotle University of Thessaloniki,education,GR,https://openalex.org/I21370196,1.000,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki
"Aristotle University, Thessaloniki, Greece",auto,https://openalex.org/I21370196,Aristotle University of Thessaloniki,education,GR,https://openalex.org/I21370196,0.970,Aristotle University of Thessaloniki,Aristotle University
Arizona State University,auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Mesa, USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Mesa, United States",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Tempe, AZ, USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Tempe, AZ, United States",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Tempe, USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University, Tempe, United States",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,Az,USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,School of Electrical, Computer and Energy Engineering,Tempe,AZ,USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,School of Electrical, Computer, and Energy Engineering,Tempe,AZ,USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,Tempe,AZ,US",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,Tempe,AZ,USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Arizona State University,Tempe,USA",auto,https://openalex.org/I55732556,Arizona State University,education,US,https://openalex.org/I55732556,1.000,Arizona State University,Arizona State University
"Artificial Intelligence Research Lab (AIRL),Hewlett Packard Labs,Milpitas,CA,USA",unmatched,,,,,,0.000,,
"Assembly and Test Technology Department of Intel Corporation, Chandler, AZ, USA",unmatched,,,company,,,0.850,chan,Chandler
"Aston Institute of Photonic Technologies, Aston University, Birmingham, U.K.",auto,https://openalex.org/I169199633,Aston University,education,GB,https://openalex.org/I169199633,1.000,Aston University,Aston University
"Aston Institute of Photonic Technologies, Birmingham, U.K.",unmatched,,,,,,0.000,,
"Aston Institute of Photonic Technology, Aston University, Birmingham, U.K.",auto,https://openalex.org/I169199633,Aston University,education,GB,https://openalex.org/I169199633,1.000,Aston University,Aston University
"Aston University, Birmingham, U.K.",auto,https://openalex.org/I169199633,Aston University,education,GB,https://openalex.org/I169199633,1.000,Aston University,Aston University
"Aston University, Romsey, U.K.",auto,https://openalex.org/I169199633,Aston University,education,GB,https://openalex.org/I169199633,1.000,Aston University,Aston University
AstraZeneca,unmatched,,,,,,0.000,,
"Astro-und Feinwerktechnik Adlershof GmbH, Berlin, Germany",unmatched,,,company,,,0.850,berlin institute of health at charité - universitätsmedizin berlin,Berlin
Auburn University,auto,https://openalex.org/I82497590,Auburn University,education,US,https://openalex.org/I82497590,1.000,Auburn University,Auburn University
"Australian National Fabrication Facility, UNSW, Sydney, NSW, Australia",auto,https://openalex.org/I2802567672,Australian National Fabrication Facility,facility,AU,https://openalex.org/I2802567672,1.000,Australian National Fabrication Facility,Australian National Fabrication Facility
Australian National University,auto,https://openalex.org/I118347636,Australian National University,education,AU,https://openalex.org/I118347636,1.000,Australian National University,Australian National University
Australian Research Council Centre of Excellence for Gravitational Wave Discovery,unmatched,,,,,,0.000,,
Austrian Academy of Sciences,auto,https://openalex.org/I138211613,Austrian Academy of Sciences,government,AT,https://openalex.org/I138211613,1.000,Austrian Academy of Sciences,Austrian Academy of Sciences
"Austrian Institute of Technology, Biosensor Technologies, Vienna, Austria",auto,https://openalex.org/I132118926,Austrian Institute of Technology,facility,AT,https://openalex.org/I132118926,1.000,Austrian Institute of Technology,Austrian Institute of Technology
"Austrian Institute of Technology, Center for Digital Safety and Security, Vienna, Austria",auto,https://openalex.org/I132118926,Austrian Institute of Technology,facility,AT,https://openalex.org/I132118926,1.000,Austrian Institute of Technology,Austrian Institute of Technology
"Autonomous Systems and Connectivity Division, James Watt School of Engineering, University of Glasgow, Glasgow, U.K.",auto,https://openalex.org/I7882870,University of Glasgow,education,GB,https://openalex.org/I7882870,1.000,University of Glasgow,University of Glasgow
"Avalanche Technology,Fremont,CA,United States",manual,,,company,US,,0.737,Fremont Bank,Fremont
"B&P Lab, Huawei Technology Company Ltd., Shenzhen, China",unmatched,,,company,,,0.850,shenzhen planck innovation (china),Shenzhen
"BISDN GmbH, Berlin, Germany",unmatched,,,company,,,0.850,berlin institute of health at charité - universitätsmedizin berlin,Berlin
"BT Group plc, Adastral Park, Ipswich, U.K.",auto,https://openalex.org/I1332878012,BT Group (United Kingdom),company,GB,https://openalex.org/I1332878012,0.950,bt group (united kingdom),BT Group
"BTD Inc,Ningbo,China",unmatched,,Ningbo University,education,CN,https://openalex.org/I109935558,0.522,Ningbo University,Ningbo
BU Photonics Center and Neurophotonics Center,unmatched,,,,,,0.000,,
"Ball Aerospace and Technologies Corporation, Broomfield, CO, USA",unmatched,,,,,,0.000,,
Bar Ilan University,unmatched,,,,,,0.000,,
Bar-Ilan University,auto,https://openalex.org/I13955877,Bar-Ilan University,education,IL,https://openalex.org/I13955877,1.000,Bar-Ilan University,Bar-Ilan University
"Barcelona Institute of Science and Technology (ICFO-Institut de Ciències Fotòniques), Castelldefels, Barcelona, Spain",auto,https://openalex.org/I4210132884,Barcelona Institute of Science and Technology,education,ES,https://openalex.org/I4210132884,1.000,Barcelona Institute of Science and Technology,Barcelona Institute of Science and Technology
"Barcelona Supercomputing Center (BSC), Barcelona, Spain",auto,https://openalex.org/I2799803557,Barcelona Supercomputing Center,facility,ES,https://openalex.org/I2799803557|https://openalex.org/I9617848,1.000,BSC,BSC
"Barkhausen Institut,Dresden,Germany",auto,https://openalex.org/I4210113131,Barkhausen Institut,facility,DE,https://openalex.org/I4210113131,1.000,Barkhausen Institut,Barkhausen Institut
Bauman Moscow State Technical University,auto,https://openalex.org/I177537411,Bauman Moscow State Technical University,education,RU,https://openalex.org/I177537411,1.000,Bauman Moscow State Technical University,Bauman Moscow State Technical University
Beihang University,auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University, Beijing, Beijing, China",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University, beijing, beijing, China",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,Beijing,China",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,National Key Laboratory of Spintronics, Hangzhou International Innovation Institute School of Integrated Circuit Science and Engineering,China",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,National Key Laboratory of Spintronics, Hangzhou International Innovation Institute,Hangzhou,China,311115",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,School of Computer Science and Engineering",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,School of Integrated Circuit",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,School of Integrated Circuit Science and Engineering",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
"Beihang University,State Key Laboratory of Spintronics, Hangzhou International Innovation Institute; School of Integrated Circuit Science and Engineering,Beijing,China",auto,https://openalex.org/I82880672,Beihang University,education,CN,https://openalex.org/I82880672,1.000,Beihang University,Beihang University
