raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"Advanced Photonic Technology Lab, College of Electronic and Optical Engineering & College of Flexible Electronics (Future Technology), Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Advanced Photonic Technology Lab, College of Electronic and Optical Engineering and College of Flexible Electronics (Future Technology), Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Advanced Photonic Technology Lab, College of Electronics and Optical Engineering and College of Flexible Electronics (Future Technology), Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Advanced Photonic Technology Lab, College of Electronics and Optical Engineering and College of Microelectronics, Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Advanced Photonic Technology Lab, Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Advanced Photonics Center, School of Electronic Science & Engineering, Southeast University, Nanjing, China",auto,https://openalex.org/I4210090971,Southeast University,education,BD,https://openalex.org/I4210090971,1.000,Southeast University,Southeast University
"Advanced Photonics Center, School of Electronic Science and Engineering, Southeast University, Nanjing, China",auto,https://openalex.org/I4210090971,Southeast University,education,BD,https://openalex.org/I4210090971,1.000,Southeast University,Southeast University
"Advanced Photonics Center, Southeast University, Nanjing, China",auto,https://openalex.org/I4210090971,Southeast University,education,BD,https://openalex.org/I4210090971,1.000,Southeast University,Southeast University
"Advanced Photonics Research Institute, Gwangju Institute of Science and Technology, Gwangju, South Korea",auto,https://openalex.org/I39534123,Gwangju Institute of Science and Technology,education,KR,https://openalex.org/I39534123,1.000,Gwangju Institute of Science and Technology,Gwangju Institute of Science and Technology
"Advanced Process & Device Development Group, Western Digital Corporation,Yokkaichi,Mie,Japan",auto,https://openalex.org/I4210121352,Western Digital (United States),company,US,https://openalex.org/I4210121352,1.000,Western Digital,Western Digital
"Advanced Research Center for Microwave Photonics (ARC-MWP), School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China
"Advanced Soft Matter, Delft University of Technology, HZ Delft, The Netherlands",auto,https://openalex.org/I98358874,Delft University of Technology,education,NL,https://openalex.org/I98358874,1.000,Delft University of Technology,Delft University of Technology
"Advanced Technology Laboratory, Fujikura Ltd., Chiba, Japan",auto,https://openalex.org/I4210089285,Ji Hua Laboratory,facility,CN,https://openalex.org/I4210089285,0.950,advanced manufacturing science and technology guangdong laboratory,Advanced Technology Laboratory
"Advanced Technology Laboratory, Fujitsu Network Communications Inc., Dallas, TX, USA",auto,https://openalex.org/I4210089285,Ji Hua Laboratory,facility,CN,https://openalex.org/I4210089285,0.950,advanced manufacturing science and technology guangdong laboratory,Advanced Technology Laboratory
"Advanced Technology Labs, Fujitsu Network Communications, Richardson, TX, USA",unmatched,,,,,,0.000,,
"Advanced Technology R&D Center, Mitsubishi Electric Corporation, Amagasaki, Hyogo, Japan",auto,https://openalex.org/I4210089619,Mitsubishi Electric (France),company,FR,https://openalex.org/I1306287861|https://openalex.org/I4210089619|https://openalex.org/I4210133125,0.950,mitsubishi electric (france),Mitsubishi Electric
"Advanced Technology R&D Center, Mitsubishi Electric Corporation, Amagasaki, Japan",auto,https://openalex.org/I4210089619,Mitsubishi Electric (France),company,FR,https://openalex.org/I1306287861|https://openalex.org/I4210089619|https://openalex.org/I4210133125,0.950,mitsubishi electric (france),Mitsubishi Electric
"Advanced Wireless Technologies Lab and Quantum Information and Communications Research Group, Ulster University, York St, Belfast, U.K.",auto,https://openalex.org/I138801177,University of Ulster,education,GB,https://openalex.org/I138801177,0.950,university of ulster,Ulster University
"Advantest Europe GmbH,Böblingen,Germany",unmatched,,,,,,0.000,,
"Aerospace Information Research Institute, Chinese Academy of Science, Beijing, China",auto,https://openalex.org/I4210137199,Aerospace Information Research Institute,education,CN,https://openalex.org/I19820366|https://openalex.org/I4210137199,1.000,Aerospace Information Research Institute,Aerospace Information Research Institute
"Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I4210137199,Aerospace Information Research Institute,education,CN,https://openalex.org/I19820366|https://openalex.org/I4210137199,1.000,Aerospace Information Research Institute,Aerospace Information Research Institute
"Agency for Defense Development, Daejeon, South Korea",auto,https://openalex.org/I2801036362,Agency for Defense Development,government,KR,https://openalex.org/I1327899338|https://openalex.org/I1344042128|https://openalex.org/I2801036362|https://openalex.org/I2801339556,1.000,Agency for Defense Development,Agency for Defense Development
"Agency for Science, Technology and Research (A*STAR), Institute of Microelectronics, Singapore",auto,https://openalex.org/I115228651,"Agency for Science, Technology and Research",government,SG,https://openalex.org/I115228651,1.000,A*STAR,A*STAR
"Agency for Science, Technology and Research (A*STAR),Singapore",auto,https://openalex.org/I115228651,"Agency for Science, Technology and Research",government,SG,https://openalex.org/I115228651,1.000,A*STAR,A*STAR
Ainnovation Technology Ltd.,unmatched,,,,,,0.000,,
"Air Force Research Lab., Information, Directorate, Cyber Assurance Branch",auto,https://openalex.org/I4388482708,U.S. Air Force Research Laboratory Materials and Manufacturing Directorate,funder,,https://openalex.org/I1280414376|https://openalex.org/I1330347796|https://openalex.org/I4210102105|https://openalex.org/I4388482708|https://openalex.org/I4389425425,0.950,air force research lab materials and manufacturing directorate,Air Force Research Lab
"Air Force Research Laboratory Information Directorate, Rome, NY, USA",auto,https://openalex.org/I4388482673,U.S. Air Force Research Laboratory Information Directorate,government,,https://openalex.org/I1280414376|https://openalex.org/I1330347796|https://openalex.org/I4210102105|https://openalex.org/I4388482673|https://openalex.org/I4389425425,1.000,Air Force Research Laboratory Information Directorate,Air Force Research Laboratory Information Directorate
"Air Force Research Laboratory, Kirtland AFB, NM, USA",auto,https://openalex.org/I1280414376,United States Air Force Research Laboratory,facility,US,https://openalex.org/I1280414376|https://openalex.org/I1330347796|https://openalex.org/I4210102105|https://openalex.org/I4389425425,1.000,Air Force Research Laboratory,Air Force Research Laboratory
"Air Force Research Laboratory, Materials and Manufacturing Directorate, Wright-Patterson Air Force Base, Dayton, OH, USA",auto,https://openalex.org/I2799950915,Wright-Patterson Air Force Base,other,US,https://openalex.org/I1330347796|https://openalex.org/I2799950915|https://openalex.org/I4210089612|https://openalex.org/I4210102105,1.000,Wright-Patterson Air Force Base,Wright-Patterson Air Force Base
"Air Force Research Laboratory, Munitions Directorate, Eglin Air Force Base, FL, USA",auto,https://openalex.org/I2801461044,Eglin Air Force Base,government,US,https://openalex.org/I1330347796|https://openalex.org/I2801461044|https://openalex.org/I4210089612|https://openalex.org/I4210102105,1.000,Eglin Air Force Base,Eglin Air Force Base
"Air Force Research Laboratory, Sensors Directorate, Wright-Patterson Air Force Base, Dayton, OH, USA",auto,https://openalex.org/I2799950915,Wright-Patterson Air Force Base,other,US,https://openalex.org/I1330347796|https://openalex.org/I2799950915|https://openalex.org/I4210089612|https://openalex.org/I4210102105,1.000,Wright-Patterson Air Force Base,Wright-Patterson Air Force Base
"Air Force Research Laboratory, Wright–Patterson AFB, OH, USA",auto,https://openalex.org/I1280414376,United States Air Force Research Laboratory,facility,US,https://openalex.org/I1280414376|https://openalex.org/I1330347796|https://openalex.org/I4210102105|https://openalex.org/I4389425425,1.000,Air Force Research Laboratory,Air Force Research Laboratory
"Air Force Research Laboratory,Ohio,USA",auto,https://openalex.org/I1280414376,United States Air Force Research Laboratory,facility,US,https://openalex.org/I1280414376|https://openalex.org/I1330347796|https://openalex.org/I4210102105|https://openalex.org/I4389425425,1.000,Air Force Research Laboratory,Air Force Research Laboratory
"Airbus Defence and Space GmbH,Munich,Germany",review,https://openalex.org/I19008122,Mangalore University,education,IN,https://openalex.org/I19008122,0.850,mu,Munich
Airbus S.A.S,unmatched,,,,,,0.000,,
"Aircision B.V., HighTech Campus 12, Eindhoven, The Netherlands",unmatched,,,,,,0.000,,
"Aix Marseille Univ, CNRS, Centrale Med, Institut Fresnel, Marseille, France",auto,https://openalex.org/I4210125985,Institut Fresnel,facility,FR,https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I21491767|https://openalex.org/I4210095849|https://openalex.org/I4210125985|https://openalex.org/I4210142724,1.000,Institut Fresnel,Institut Fresnel
"Aix Marseille Univ, Université de Toulon, CNRS, Marseille, France",auto,https://openalex.org/I143002897,Université de Toulon,education,FR,https://openalex.org/I143002897,1.000,Université de Toulon,Université de Toulon
"Aix-Marseille Univ,CNRS, IM2NP,France",auto,https://openalex.org/I4210097719,National Council for Scientific Research,funder,LB,https://openalex.org/I4210097719,1.000,CNRS,CNRS
"Aixsensor Company Ltd., Dezhou, China",review,https://openalex.org/I4210165547,Dezhou University,education,CN,https://openalex.org/I4210165547,0.850,dezhou university,Dezhou
Ajou University,auto,https://openalex.org/I57664883,Ajou University,education,KR,https://openalex.org/I57664883,1.000,Ajou University,Ajou University
"Ajou University,Republic of Korea",auto,https://openalex.org/I57664883,Ajou University,education,KR,https://openalex.org/I57664883,1.000,Ajou University,Ajou University
"Akhetonics GmbH, Berlin, Germany",review,https://openalex.org/I4210139777,Berlin Institute of Health at Charité - Universitätsmedizin Berlin,facility,DE,https://openalex.org/I4210139777|https://openalex.org/I7877124,0.850,berlin institute of health at charité - universitätsmedizin berlin,Berlin
"Albany,New York,USA",review,https://openalex.org/I77920804,Albany Medical Center Hospital,healthcare,US,https://openalex.org/I4405259726|https://openalex.org/I77920804,0.850,albany medical center hospital,Albany
"Albert-Ludwigs-University Freiburg, Freiburg, Germany",review,https://openalex.org/I4210093738,HFR Freiburg Kantonsspital,healthcare,CH,https://openalex.org/I4210093738,0.850,freiburger spital (hfr) universitäres lehr- und forschungsspital,Freiburg
"Alcatel Submarine Networks, Ctr. de Villarceaux, Nozay, France",unmatched,,,,,,0.000,,
